sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13,fr_childes_convergence_clm_42,fr_childes_convergence_clm_30,fr_childes_convergence_clm_13,fr_wikipedia_convergence_clm_42,fr_wikipedia_convergence_clm_30,fr_wikipedia_convergence_clm_13,fr_wikipedia_best_mlm_42,fr_wikipedia_best_mlm_30,fr_wikipedia_best_mlm_13,fr_childes_best_mlm_42,fr_childes_best_mlm_30,fr_childes_best_mlm_13
les directeurs connaissent beaucoup de langues étrangères et écrit dans un journal tous les jours,-98.66484832763672,-110.78265380859375,-107.21366882324219,-142.61778259277344,-133.9445343017578,-138.12843322753906,-135.45077514648438,-157.9445343017578,-146.62786865234375,-158.0009002685547,-148.96279907226562,-164.3643798828125,-142.55386352539062,-147.4957733154297,-149.2229461669922,-115.40805053710938,-117.76273345947266,-101.9454574584961
les agriculteurs connaissent beaucoup de langues étrangères et connaissent beaucoup de langues étrangères,-102.3450927734375,-114.74002075195312,-110.27779388427734,-155.59603881835938,-140.9495391845703,-153.7902069091797,-141.7337188720703,-159.26580810546875,-157.52952575683594,-176.65078735351562,-166.67605590820312,-182.22579956054688,-179.7176513671875,-180.85958862304688,-180.77371215820312,-112.78807067871094,-135.1831512451172,-122.08615112304688
les agriculteurs connaissent beaucoup de langues étrangères et connaît beaucoup de langues étrangères,-101.75968933105469,-118.122314453125,-111.3069076538086,-183.87863159179688,-167.62745666503906,-173.591796875,-143.2519073486328,-150.98532104492188,-158.2117462158203,-204.26199340820312,-179.11209106445312,-209.16554260253906,-233.9167938232422,-228.87661743164062,-225.4380645751953,-127.18209075927734,-143.9346466064453,-119.48280334472656
les agriculteurs connaissent beaucoup de langues étrangères et aiment regarder des émissions de télévision,-105.92078399658203,-112.16509246826172,-106.6777114868164,-190.67474365234375,-198.98464965820312,-202.07034301757812,-127.71454620361328,-150.43603515625,-157.86212158203125,-210.6250762939453,-231.39341735839844,-231.61483764648438,-226.9540252685547,-229.66653442382812,-231.17068481445312,-162.84571838378906,-169.3949432373047,-153.9991455078125
les agriculteurs connaissent beaucoup de langues étrangères et aime regarder des émissions de télévision,-106.20553588867188,-113.26498413085938,-107.0234146118164,-182.9573211669922,-201.36874389648438,-198.5373077392578,-128.1737823486328,-150.6116180419922,-156.04769897460938,-205.5669708251953,-234.50022888183594,-221.36648559570312,-217.98974609375,-224.20065307617188,-228.85504150390625,-168.0460968017578,-172.4031219482422,-154.49649047851562
les agriculteurs connaissent beaucoup de langues étrangères et ont vingt trois ans,-89.54774475097656,-98.5042953491211,-97.07955932617188,-108.98880004882812,-98.54927062988281,-110.32427215576172,-115.18402862548828,-130.45033264160156,-143.4964599609375,-115.8219985961914,-111.68806457519531,-124.44175720214844,-121.93958282470703,-121.90193176269531,-116.76449584960938,-124.50656127929688,-144.97789001464844,-127.27287292480469
les agriculteurs connaissent beaucoup de langues étrangères et a vingt trois ans,-89.88323974609375,-98.04447937011719,-93.78421020507812,-115.06773376464844,-103.37667846679688,-116.66376495361328,-120.53429412841797,-122.91584777832031,-137.1807861328125,-125.59003448486328,-115.61213684082031,-133.44577026367188,-122.09992980957031,-121.91101837158203,-119.9775619506836,-122.55689239501953,-141.64305114746094,-121.01409149169922
les agriculteurs connaissent beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues,-102.91703796386719,-112.40950775146484,-108.15686798095703,-190.41522216796875,-187.6612091064453,-192.48501586914062,-137.10989379882812,-156.63134765625,-163.54483032226562,-221.39138793945312,-206.96910095214844,-225.29103088378906,-225.90646362304688,-230.81190490722656,-230.84197998046875,-159.88235473632812,-169.8817901611328,-142.61749267578125
les agriculteurs connaissent beaucoup de langues étrangères et préfère jouer au tennis avec des collègues,-101.81774139404297,-109.48924255371094,-110.24665069580078,-190.7760009765625,-185.57601928710938,-195.9641876220703,-136.61846923828125,-150.08172607421875,-164.90724182128906,-218.8019256591797,-209.13763427734375,-233.83106994628906,-225.85279846191406,-230.84356689453125,-232.08445739746094,-150.1962890625,-163.8868408203125,-141.54214477539062
les agriculteurs connaissent beaucoup de langues étrangères et écrivent dans un journal tous les jours,-106.0229263305664,-114.52825927734375,-116.35858917236328,-131.31765747070312,-129.0357666015625,-125.71346282958984,-145.32208251953125,-155.0406951904297,-162.5843963623047,-143.54144287109375,-139.9229736328125,-143.87057495117188,-144.95974731445312,-151.53271484375,-153.78956604003906,-139.31228637695312,-154.00332641601562,-136.58255004882812
les agriculteurs connaissent beaucoup de langues étrangères et écrit dans un journal tous les jours,-108.10649108886719,-116.21954345703125,-113.60482788085938,-130.62301635742188,-123.54667663574219,-127.65218353271484,-147.1129913330078,-155.42015075683594,-155.04034423828125,-138.48199462890625,-136.35940551757812,-149.06387329101562,-142.33360290527344,-148.75498962402344,-147.71612548828125,-134.75405883789062,-147.1404571533203,-134.575927734375
les chirurgiens connaissent beaucoup de langues étrangères et connaissent beaucoup de langues étrangères,-102.03468322753906,-106.41718292236328,-104.0980453491211,-161.8734893798828,-145.9429473876953,-157.0438232421875,-128.14212036132812,-149.53614807128906,-138.13584899902344,-185.23475646972656,-166.51895141601562,-181.53163146972656,-179.0360565185547,-181.5322265625,-180.339111328125,-104.40809631347656,-110.70430755615234,-103.99922180175781
les chirurgiens connaissent beaucoup de langues étrangères et connaît beaucoup de langues étrangères,-102.55742645263672,-109.83085632324219,-105.1954345703125,-190.7026824951172,-173.12210083007812,-176.7440185546875,-133.54701232910156,-140.74880981445312,-139.81707763671875,-215.2554931640625,-182.10861206054688,-205.98973083496094,-233.42584228515625,-229.14431762695312,-225.34548950195312,-116.35467529296875,-118.17024993896484,-100.47796630859375
les chirurgiens connaissent beaucoup de langues étrangères et aiment regarder des émissions de télévision,-106.2900619506836,-106.00588989257812,-100.91944122314453,-196.568603515625,-203.54612731933594,-205.10324096679688,-117.04566192626953,-148.80160522460938,-137.06558227539062,-221.65684509277344,-230.9727325439453,-231.08657836914062,-227.4862518310547,-230.9115753173828,-231.2049560546875,-157.00582885742188,-148.76754760742188,-138.44869995117188
les chirurgiens connaissent beaucoup de langues étrangères et aime regarder des émissions de télévision,-106.40968322753906,-107.4166259765625,-100.85299682617188,-189.5609588623047,-205.51419067382812,-202.20054626464844,-119.02141571044922,-150.70730590820312,-132.4220733642578,-216.15939331054688,-233.00595092773438,-221.48190307617188,-218.56468200683594,-225.42149353027344,-229.05145263671875,-162.3642578125,-151.77230834960938,-139.60308837890625
les chirurgiens connaissent beaucoup de langues étrangères et ont vingt trois ans,-90.14871215820312,-92.90875244140625,-90.9677734375,-114.23614501953125,-101.69610595703125,-112.4508056640625,-107.07605743408203,-125.35740661621094,-120.5453109741211,-123.49520111083984,-111.1352767944336,-122.36687469482422,-121.6015625,-122.23018646240234,-115.76893615722656,-116.66729736328125,-121.08193969726562,-110.94575500488281
les chirurgiens connaissent beaucoup de langues étrangères et a vingt trois ans,-90.73046112060547,-93.44969940185547,-88.12328338623047,-120.53485107421875,-106.77503967285156,-118.86201477050781,-114.82132720947266,-126.9936294555664,-116.19825744628906,-134.94053649902344,-115.43004608154297,-132.20361328125,-121.87724304199219,-123.07833099365234,-119.33317565917969,-113.86053466796875,-117.93062591552734,-106.05455780029297
les chirurgiens connaissent beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues,-101.65595245361328,-104.84318542480469,-101.91315460205078,-195.95321655273438,-191.82237243652344,-196.0853729248047,-125.7190933227539,-150.9380340576172,-143.51535034179688,-230.56002807617188,-206.91098022460938,-221.93276977539062,-225.5454559326172,-229.23736572265625,-229.94989013671875,-155.38270568847656,-143.9349365234375,-120.26762390136719
les chirurgiens connaissent beaucoup de langues étrangères et préfère jouer au tennis avec des collègues,-101.11652374267578,-103.453369140625,-104.39667510986328,-196.121826171875,-189.87982177734375,-199.55972290039062,-127.3283920288086,-153.90841674804688,-142.67025756835938,-229.04248046875,-207.8802490234375,-229.25601196289062,-225.20269775390625,-231.321044921875,-231.6513671875,-146.05526733398438,-137.27565002441406,-120.58897399902344
les chirurgiens connaissent beaucoup de langues étrangères et écrivent dans un journal tous les jours,-104.41195678710938,-105.77738189697266,-110.10179901123047,-135.784912109375,-131.88070678710938,-127.84513854980469,-132.3977813720703,-147.70599365234375,-146.9002227783203,-150.4334259033203,-139.51658630371094,-140.61683654785156,-144.85337829589844,-151.6448516845703,-152.97756958007812,-136.18106079101562,-131.11831665039062,-122.08329772949219
les chirurgiens connaissent beaucoup de langues étrangères et écrit dans un journal tous les jours,-107.57633972167969,-108.64984893798828,-106.04055786132812,-135.3734130859375,-127.1328353881836,-129.97215270996094,-140.193603515625,-149.91543579101562,-132.84938049316406,-146.12217712402344,-136.7477569580078,-145.97959899902344,-141.99790954589844,-149.54702758789062,-147.3554229736328,-127.83061981201172,-124.35301971435547,-119.63664245605469
les sénateurs connaissent beaucoup de langues étrangères et connaissent beaucoup de langues étrangères,-101.30277252197266,-116.11665344238281,-107.60482025146484,-188.875,-187.60040283203125,-184.21388244628906,-153.35324096679688,-169.91883850097656,-157.59991455078125,-227.85806274414062,-220.0667266845703,-220.01170349121094,-214.99630737304688,-215.5396270751953,-206.9034423828125,-105.73795318603516,-123.83404541015625,-101.65515899658203
les sénateurs connaissent beaucoup de langues étrangères et connaît beaucoup de langues étrangères,-101.67886352539062,-118.62644958496094,-108.85417938232422,-217.92576599121094,-217.09649658203125,-205.47433471679688,-151.01861572265625,-163.93508911132812,-156.87429809570312,-253.9055938720703,-236.58578491210938,-242.0283660888672,-265.2718505859375,-261.8700256347656,-252.0321807861328,-119.67672729492188,-132.3705596923828,-104.39198303222656
les sénateurs connaissent beaucoup de langues étrangères et aiment regarder des émissions de télévision,-104.2796630859375,-113.49407196044922,-104.08171844482422,-223.40475463867188,-246.5282745361328,-233.81039428710938,-143.76986694335938,-158.540771484375,-153.84461975097656,-261.5278625488281,-290.4561767578125,-274.00885009765625,-257.8865661621094,-261.6539611816406,-258.2336730957031,-156.12442016601562,-161.48846435546875,-141.61758422851562
les sénateurs connaissent beaucoup de langues étrangères et aime regarder des émissions de télévision,-105.15015411376953,-114.41651153564453,-103.86732482910156,-216.180419921875,-246.79095458984375,-229.9511260986328,-145.17405700683594,-162.2762451171875,-149.3865966796875,-257.81927490234375,-286.81634521484375,-260.1949462890625,-251.86366271972656,-256.6323547363281,-254.85110473632812,-160.7834014892578,-164.2335205078125,-141.43106079101562
les sénateurs connaissent beaucoup de langues étrangères et ont vingt trois ans,-88.08190155029297,-100.48109436035156,-93.58140563964844,-142.31507873535156,-143.21963500976562,-141.56248474121094,-126.42704772949219,-143.69436645507812,-139.8898162841797,-164.9346923828125,-163.15980529785156,-161.55673217773438,-153.8815460205078,-154.2275848388672,-142.85374450683594,-116.42640686035156,-129.56846618652344,-109.54347229003906
les sénateurs connaissent beaucoup de langues étrangères et a vingt trois ans,-88.43991088867188,-99.10760498046875,-90.71499633789062,-147.85963439941406,-147.52813720703125,-148.0030059814453,-131.47840881347656,-137.87161254882812,-134.34860229492188,-175.53311157226562,-167.56297302246094,-169.69149780273438,-154.225830078125,-154.48233032226562,-145.82476806640625,-114.30780029296875,-126.35572052001953,-104.22671508789062
les sénateurs connaissent beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues,-101.56100463867188,-110.9233627319336,-106.22022247314453,-221.59104919433594,-236.86553955078125,-224.0754852294922,-144.48814392089844,-171.90721130371094,-162.37213134765625,-271.0094299316406,-262.0973815917969,-266.0752258300781,-256.7734375,-265.3458251953125,-256.1152038574219,-154.02423095703125,-155.92005920410156,-123.69343566894531
les sénateurs connaissent beaucoup de langues étrangères et préfère jouer au tennis avec des collègues,-100.63922119140625,-109.38243865966797,-107.49276733398438,-221.1760711669922,-234.88864135742188,-227.63832092285156,-149.6663055419922,-163.66815185546875,-158.98849487304688,-270.4678649902344,-263.9610595703125,-273.69287109375,-256.9192199707031,-265.3677062988281,-257.494140625,-143.54396057128906,-151.34156799316406,-121.74547576904297
les sénateurs connaissent beaucoup de langues étrangères et écrivent dans un journal tous les jours,-105.64249420166016,-113.3817138671875,-116.05133819580078,-164.01629638671875,-172.6089630126953,-157.4443359375,-155.41534423828125,-164.4309539794922,-162.764892578125,-193.01246643066406,-194.5601043701172,-180.90994262695312,-178.34451293945312,-183.90362548828125,-178.80825805664062,-135.94322204589844,-143.42906188964844,-123.802490234375
les sénateurs connaissent beaucoup de langues étrangères et écrit dans un journal tous les jours,-108.9464340209961,-115.71932983398438,-112.68321990966797,-161.56689453125,-167.55453491210938,-159.37046813964844,-160.32608032226562,-168.44052124023438,-156.6499786376953,-186.2320098876953,-191.5105743408203,-186.99365234375,-175.4787139892578,-180.87716674804688,-172.7819366455078,-131.3974151611328,-138.3319091796875,-116.71991729736328
