sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13,fr_childes_convergence_clm_42,fr_childes_convergence_clm_30,fr_childes_convergence_clm_13,fr_wikipedia_convergence_clm_42,fr_wikipedia_convergence_clm_30,fr_wikipedia_convergence_clm_13,fr_wikipedia_best_mlm_42,fr_wikipedia_best_mlm_30,fr_wikipedia_best_mlm_13,fr_childes_best_mlm_42,fr_childes_best_mlm_30,fr_childes_best_mlm_13
les chirurgiens déménagent et parle,-52.89466857910156,-48.98127746582031,-48.25534439086914,-67.0589370727539,-74.72467803955078,-64.82801055908203,-56.37675476074219,-60.80775451660156,-47.3994255065918,-64.82728576660156,-82.60128021240234,-75.1099624633789,-83.0992202758789,-91.7713394165039,-93.18860626220703,-63.33307647705078,-67.92986297607422,-62.67719268798828
les chirurgiens déménagent et retournent,-54.07207489013672,-50.69168472290039,-46.713653564453125,-66.95353698730469,-73.91413116455078,-63.176300048828125,-61.94416809082031,-60.631324768066406,-47.84535217285156,-64.00300598144531,-76.46510314941406,-73.362548828125,-82.83895111083984,-88.26466369628906,-88.74402618408203,-62.512115478515625,-63.85535430908203,-63.123016357421875
les chirurgiens déménagent et retourne,-52.571693420410156,-49.39101028442383,-47.72346878051758,-67.8447265625,-74.81871795654297,-66.2203598022461,-56.47795867919922,-53.26417541503906,-46.910911560058594,-65.1658706665039,-83.22418212890625,-77.29401397705078,-86.01266479492188,-89.68022918701172,-92.35850524902344,-65.49853515625,-63.47632598876953,-59.778873443603516
les chirurgiens déménagent et sont petits,-59.076805114746094,-54.707271575927734,-50.12162780761719,-70.8390884399414,-79.70694732666016,-67.22032928466797,-60.60279083251953,-67.22986602783203,-50.377220153808594,-67.42681121826172,-82.60658264160156,-78.72171783447266,-89.43217468261719,-91.6202621459961,-93.68412017822266,-62.94648361206055,-67.83773803710938,-61.662349700927734
les chirurgiens déménagent et est petit,-60.93012237548828,-56.35590744018555,-49.89664077758789,-73.22376251220703,-82.45035552978516,-71.35281372070312,-63.03810119628906,-66.17337799072266,-52.605838775634766,-70.11932373046875,-87.89371490478516,-80.65409088134766,-93.64012145996094,-98.3189697265625,-97.11843872070312,-65.8368911743164,-72.2085952758789,-62.93946838378906
les chirurgiens déménagent et sont grands,-58.367095947265625,-54.98037338256836,-49.546775817871094,-69.88255310058594,-77.60956573486328,-66.43792724609375,-60.301780700683594,-65.02965545654297,-50.25692367553711,-66.36052703857422,-81.03950500488281,-78.19417572021484,-89.87550354003906,-89.74756622314453,-92.91899108886719,-66.57185363769531,-66.86717224121094,-62.53062057495117
les chirurgiens déménagent et est grand,-60.69471740722656,-56.200931549072266,-51.8322868347168,-74.8502426147461,-82.8357162475586,-71.55375671386719,-63.77149963378906,-66.37682342529297,-59.22093200683594,-73.21054077148438,-89.11783599853516,-83.78044891357422,-92.30794525146484,-97.23348236083984,-97.78685760498047,-64.39929962158203,-71.94507598876953,-64.02586364746094
les chirurgiens déménagent et sont vieux,-61.471832275390625,-56.67464065551758,-52.541141510009766,-72.98506164550781,-79.55156707763672,-69.509033203125,-64.37890625,-64.76197814941406,-57.371826171875,-73.19347381591797,-83.4712142944336,-82.2154312133789,-93.19591522216797,-95.734619140625,-95.4000244140625,-72.19932556152344,-70.34715270996094,-67.59375
les chirurgiens déménagent et est vieux,-63.2786865234375,-57.05601119995117,-53.2859992980957,-77.04528045654297,-84.95490264892578,-75.42328643798828,-68.14521026611328,-66.3243179321289,-58.98875427246094,-76.46410369873047,-89.8974838256836,-86.23787689208984,-97.22798156738281,-101.92183685302734,-100.53829956054688,-70.49440002441406,-73.53118133544922,-66.63729095458984
les chirurgiens déménagent et sont jeunes,-67.71931457519531,-61.171077728271484,-57.166961669921875,-70.94794464111328,-79.0794448852539,-67.29615783691406,-74.76008605957031,-73.09217071533203,-62.44060516357422,-68.63227081298828,-83.90216064453125,-78.68428802490234,-93.89863586425781,-93.76072692871094,-97.00594329833984,-82.99433898925781,-82.56017303466797,-76.56685638427734
les chirurgiens déménagent et est jeune,-63.082786560058594,-57.54964065551758,-56.478572845458984,-73.67597198486328,-83.74884796142578,-72.99137115478516,-68.02711486816406,-67.9505386352539,-59.37715148925781,-72.07036590576172,-87.96208953857422,-83.27950286865234,-93.46366882324219,-99.1414566040039,-101.44457244873047,-68.17133331298828,-72.46124267578125,-65.73331451416016
les sénateurs déménagent et déménagent,-52.180992126464844,-53.16975402832031,-48.92127227783203,-117.62272644042969,-164.95294189453125,-125.77899169921875,-69.23573303222656,-72.07954406738281,-56.954673767089844,-121.51546478271484,-183.49630737304688,-160.67124938964844,-155.16851806640625,-163.23507690429688,-169.97677612304688,-56.12599182128906,-52.526161193847656,-57.65290832519531
les sénateurs déménagent et déménage,-53.640235900878906,-51.5706901550293,-50.957759857177734,-117.08827209472656,-160.4884033203125,-127.650146484375,-72.83818054199219,-73.84748077392578,-67.44998168945312,-124.25972747802734,-177.5171661376953,-158.37918090820312,-160.42343139648438,-161.58349609375,-167.66677856445312,-67.2632064819336,-61.11083984375,-63.958534240722656
les sénateurs déménagent et parlent,-51.174537658691406,-54.19529724121094,-48.54094314575195,-90.53147888183594,-119.54478454589844,-97.52735137939453,-71.90797424316406,-75.51964569091797,-62.2133674621582,-101.03060913085938,-133.37408447265625,-124.6336669921875,-112.76766967773438,-112.88123321533203,-116.27189636230469,-67.84210205078125,-62.09777069091797,-67.69779205322266
les sénateurs déménagent et parle,-50.64380645751953,-53.33503723144531,-49.283470153808594,-90.50608825683594,-119.42003631591797,-98.8765640258789,-70.45780181884766,-76.48173522949219,-64.76622009277344,-101.80696868896484,-137.90135192871094,-125.67564392089844,-113.31349182128906,-117.54388427734375,-119.82241821289062,-65.78032684326172,-65.96532440185547,-66.5418930053711
les sénateurs déménagent et retournent,-52.162322998046875,-55.249691009521484,-47.46157455444336,-90.81475067138672,-119.91790008544922,-96.5350112915039,-75.67105102539062,-79.6321792602539,-69.19518280029297,-103.19400787353516,-134.66778564453125,-120.76570129394531,-112.72977447509766,-114.22798156738281,-115.99684143066406,-64.48851776123047,-62.093711853027344,-65.52986145019531
les sénateurs déménagent et retourne,-51.370086669921875,-54.064666748046875,-48.21644973754883,-90.91020202636719,-120.7023696899414,-99.81758880615234,-66.31253814697266,-72.35546875,-63.1238899230957,-103.59122467041016,-140.28550720214844,-127.261962890625,-116.0601577758789,-114.040283203125,-118.92875671386719,-61.939231872558594,-62.31948471069336,-65.59219360351562
les sénateurs déménagent et sont petits,-56.68836212158203,-57.87808609008789,-50.912635803222656,-95.80964660644531,-125.83183288574219,-100.53032684326172,-73.11970520019531,-79.962890625,-64.36267852783203,-107.92872619628906,-141.8062286376953,-128.180419921875,-117.53585815429688,-116.84410095214844,-120.60043334960938,-64.98571014404297,-69.94801330566406,-69.33220672607422
les sénateurs déménagent et est petit,-58.72196960449219,-59.944000244140625,-51.960968017578125,-97.44901275634766,-128.8880615234375,-105.45085144042969,-79.67479705810547,-84.2410888671875,-67.26052856445312,-110.36840057373047,-146.5989990234375,-130.80401611328125,-122.14117431640625,-122.94548034667969,-123.74565887451172,-68.7990951538086,-73.15840148925781,-69.93659973144531
les sénateurs déménagent et sont grands,-56.35773468017578,-57.9423713684082,-49.27734375,-94.62158203125,-123.6429214477539,-99.55118560791016,-74.31893920898438,-76.7109603881836,-64.92198181152344,-106.50592041015625,-140.00552368164062,-126.16108703613281,-118.340087890625,-115.39512634277344,-119.7041244506836,-66.44820404052734,-70.1869888305664,-73.38194274902344
les sénateurs déménagent et est grand,-58.276588439941406,-59.49224853515625,-53.484649658203125,-98.77696228027344,-129.0447235107422,-105.41275024414062,-82.02051544189453,-82.81991577148438,-74.05828094482422,-112.9469223022461,-145.15530395507812,-134.07501220703125,-121.61796569824219,-122.29486846923828,-124.70330047607422,-68.38346099853516,-73.70396423339844,-70.16415405273438
les sénateurs déménagent et sont vieux,-58.863365173339844,-60.141319274902344,-52.55424499511719,-97.56304931640625,-125.17459106445312,-102.39494323730469,-78.4141845703125,-78.37315368652344,-68.89835357666016,-112.35774230957031,-141.7576446533203,-129.77908325195312,-120.97608947753906,-121.40241241455078,-122.36798858642578,-71.9297866821289,-69.66309356689453,-68.31526947021484
les sénateurs déménagent et est vieux,-60.424964904785156,-59.527740478515625,-54.39117431640625,-101.03421783447266,-131.34085083007812,-109.30748748779297,-82.09203338623047,-82.43077087402344,-71.43933868408203,-116.86897277832031,-149.0173797607422,-135.06735229492188,-126.5216293334961,-127.53268432617188,-127.7110595703125,-72.49213409423828,-72.96957397460938,-68.8155288696289
les sénateurs déménagent et sont jeunes,-64.43751525878906,-64.00067138671875,-58.19364929199219,-96.3436279296875,-124.71018981933594,-100.40425872802734,-88.99952697753906,-85.43778228759766,-74.7386474609375,-109.53446960449219,-141.23367309570312,-126.34904479980469,-121.4974136352539,-118.86039733886719,-124.92823791503906,-87.12557983398438,-81.43930053710938,-85.81456756591797
les sénateurs déménagent et est jeune,-60.40101623535156,-59.40296173095703,-56.84233856201172,-97.90833282470703,-129.626220703125,-107.01544189453125,-81.04778289794922,-84.78366088867188,-74.64493560791016,-113.73204040527344,-144.6346893310547,-134.24810791015625,-122.27777862548828,-123.00743103027344,-128.6256103515625,-73.10747528076172,-73.19999694824219,-70.5152587890625
les professeurs déménagent et déménagent,-50.29145431518555,-46.470733642578125,-42.38262939453125,-90.83686065673828,-116.63359832763672,-97.47433471679688,-59.02108383178711,-43.40618133544922,-42.800880432128906,-76.36566162109375,-127.23727416992188,-131.59841918945312,-122.06171417236328,-139.9124755859375,-140.6065216064453,-47.34586715698242,-43.204803466796875,-59.41767120361328
les professeurs déménagent et déménage,-54.659698486328125,-46.29636001586914,-45.24796676635742,-90.08939361572266,-110.96826934814453,-99.01327514648438,-65.66358947753906,-46.560604095458984,-56.225887298583984,-79.93122100830078,-122.05892944335938,-129.30516052246094,-127.06902313232422,-138.53126525878906,-139.63230895996094,-56.57004928588867,-49.47038269042969,-60.284889221191406
les professeurs déménagent et parlent,-50.34027099609375,-48.00259017944336,-42.31123733520508,-63.73125457763672,-74.25536346435547,-68.00991821289062,-59.93389129638672,-47.44526672363281,-48.63552474975586,-59.627525329589844,-80.23835754394531,-94.0074691772461,-76.99221801757812,-87.02601623535156,-91.17926025390625,-55.96979522705078,-46.046390533447266,-56.80081558227539
les professeurs déménagent et parle,-50.330726623535156,-47.22734832763672,-44.023685455322266,-64.76441192626953,-73.54193878173828,-69.57039642333984,-59.933250427246094,-49.65925598144531,-48.72936248779297,-60.92672348022461,-84.11531066894531,-94.15469360351562,-77.41030883789062,-89.7892074584961,-89.08389282226562,-57.1377067565918,-51.10028839111328,-59.03226089477539
les professeurs déménagent et retournent,-51.630367279052734,-47.644771575927734,-41.483211517333984,-64.63257598876953,-74.4112319946289,-68.01054382324219,-64.03014373779297,-54.49689483642578,-52.035255432128906,-64.02490997314453,-82.28480529785156,-90.6225814819336,-76.65451049804688,-86.87133026123047,-86.408447265625,-55.21068572998047,-48.711143493652344,-62.820838928222656
les professeurs déménagent et retourne,-50.63115692138672,-47.39913558959961,-42.27325439453125,-65.39154052734375,-74.24195098876953,-71.8097915649414,-52.31064224243164,-44.739044189453125,-48.57402801513672,-63.74559783935547,-85.4566650390625,-96.36884307861328,-78.4181137084961,-86.97674560546875,-86.61882019042969,-56.95964431762695,-51.312992095947266,-59.55095291137695
les professeurs déménagent et sont petits,-56.75417709350586,-53.97395324707031,-46.359920501708984,-69.92936706542969,-81.49646759033203,-72.52519226074219,-63.13412094116211,-54.656761169433594,-55.276283264160156,-67.71493530273438,-88.22212219238281,-98.34234619140625,-82.55288696289062,-92.85211181640625,-92.10983276367188,-61.0482292175293,-58.441715240478516,-65.9080581665039
les professeurs déménagent et est petit,-59.060882568359375,-54.491153717041016,-46.62489318847656,-71.41184997558594,-82.5595932006836,-76.53553771972656,-64.72785186767578,-57.191558837890625,-54.98408126831055,-69.30854034423828,-91.58601379394531,-99.80673217773438,-86.04210662841797,-96.66728210449219,-93.60083770751953,-63.17071533203125,-60.03483200073242,-67.0690689086914
les professeurs déménagent et sont grands,-55.85556411743164,-53.385807037353516,-45.03310012817383,-68.35607147216797,-79.01009368896484,-72.03688049316406,-64.42626190185547,-51.95429229736328,-52.88414764404297,-66.19430541992188,-85.81809997558594,-96.71573638916016,-82.50884246826172,-90.454345703125,-90.69779968261719,-61.787879943847656,-56.792320251464844,-64.88198852539062
les professeurs déménagent et est grand,-58.34929275512695,-54.251182556152344,-48.511138916015625,-71.99789428710938,-82.24213409423828,-76.31131744384766,-69.10497283935547,-57.14451599121094,-58.55266571044922,-71.29106903076172,-90.54176330566406,-102.3693618774414,-84.95668029785156,-94.95427703857422,-94.21470642089844,-61.465721130371094,-59.32532501220703,-66.30142974853516
les professeurs déménagent et sont vieux,-58.67357635498047,-56.04591751098633,-48.11884689331055,-71.29133605957031,-81.24454498291016,-74.12659454345703,-66.77000427246094,-53.04996109008789,-58.731807708740234,-73.83478546142578,-89.10322570800781,-99.80770111083984,-86.746826171875,-95.47444152832031,-92.61225128173828,-66.54226684570312,-59.441261291503906,-69.3173828125
les professeurs déménagent et est vieux,-60.446388244628906,-54.600189208984375,-49.72071838378906,-74.67251586914062,-85.42357635498047,-80.23568725585938,-69.44847106933594,-55.15123748779297,-59.61617660522461,-75.7041015625,-94.51405334472656,-104.4791259765625,-90.43633270263672,-100.67194366455078,-97.08911895751953,-67.6600341796875,-60.44804382324219,-69.30789947509766
les professeurs déménagent et sont jeunes,-65.032470703125,-59.5984992980957,-52.71748733520508,-69.1229476928711,-80.27188873291016,-72.23949432373047,-75.78466796875,-61.978553771972656,-69.83588409423828,-68.60143280029297,-87.739501953125,-96.5648422241211,-86.01504516601562,-93.16851806640625,-93.77735900878906,-81.3165283203125,-68.66566467285156,-81.05541229248047
les professeurs déménagent et est jeune,-60.554134368896484,-54.424949645996094,-51.869346618652344,-70.92182922363281,-83.2227554321289,-77.847412109375,-69.40243530273438,-61.59608840942383,-63.98172378540039,-71.53079223632812,-90.06466674804688,-102.95772552490234,-82.79218292236328,-95.09136962890625,-96.15886688232422,-64.33061981201172,-59.18729019165039,-67.18324279785156
les clients déménagent et déménagent,-41.96159362792969,-43.56201171875,-36.32568359375,-106.47118377685547,-124.40641784667969,-101.3617935180664,-46.604488372802734,-41.2725830078125,-35.51609420776367,-97.81116485595703,-137.99105834960938,-132.23269653320312,-124.9174575805664,-136.02142333984375,-136.07984924316406,-41.98197555541992,-34.53316116333008,-49.08035659790039
les clients déménagent et déménage,-45.20142364501953,-43.1751708984375,-39.40497970581055,-105.80786895751953,-118.61744689941406,-103.0875015258789,-50.88941192626953,-47.32304763793945,-50.19770812988281,-100.9498062133789,-129.29368591308594,-130.08526611328125,-130.0020751953125,-134.43019104003906,-135.3424835205078,-53.560874938964844,-42.06755828857422,-53.52726745605469
